annual_income,loan_amount,credit_score,existing_debts,loan_duration,approved
74972.87448413248,37866.131362276894,690.0485525241447,14283.111517466612,12,1
20000.0,10612.610697252829,589.6940170602043,30320.265809969962,24,0
54888.42703835412,5000.0,713.8866696028849,377.38835057106917,48,1
35615.29228990305,24598.420162204817,614.8249198191331,2760.5659243558694,24,0
84841.76444679928,55814.27024993355,526.8115754449503,15523.470565288306,12,0
92132.41501208415,49807.97742190586,623.1046932100556,0.0,48,0
20000.0,34962.86127499765,833.4000418280407,0.0,84,1
59338.95407987189,56056.615828744485,828.9884315550855,0.0,60,1
93655.84514382757,81200.80159588062,698.6533302779364,16359.281173268497,36,1
54399.63113059665,61823.795313024435,636.2941184586298,29457.96224488213,120,0
81871.90935007093,46360.73985831258,680.3901802095083,29770.49801589239,48,1
70534.96402881252,77842.16019982066,681.6852338733289,43818.73148808637,12,0
70249.80695857879,21204.49093351115,646.0113247632898,21524.976763562907,84,0
51860.55065795108,43252.41381333945,694.0944019922617,23543.00768493242,84,0
23502.575875928713,43967.361931988955,670.8226862153564,16243.894444574833,36,0
26354.09557724918,12891.402246714642,618.4027614635686,16972.603013959866,84,0
81280.57543365951,37403.775131469265,530.4743200616357,51208.179973928185,48,0
60583.747665566494,5000.0,603.9940757779834,23920.27155882548,24,0
55844.63266178326,107365.3414298886,729.9518849073597,25224.114036411826,12,0
47283.29873032942,21877.58634691061,646.8537775504635,2823.285456245503,48,0
50844.33463557745,97583.42394263935,680.0286891587505,26156.334123576024,120,0
91407.35383464418,51142.53517158477,621.6984472295587,29874.97968985197,120,0
49942.6775439592,66945.92396467876,544.0402494989376,36654.65191906798,12,0
20000.0,35336.00604947205,626.1370285128177,29451.26787352252,60,0
82309.5532662052,56237.89075885023,547.7544099250649,18098.926578740247,36,0
53853.70008405848,69514.68919965308,541.3710826396449,17458.650307051867,36,0
60941.875965983294,69936.57243182547,770.563660886941,18918.78981846646,60,1
108227.34919198531,73243.20170223071,607.9913995065783,21607.80565341355,36,0
59383.18327948479,38950.01869882471,575.8515274539966,39014.75661209268,36,0
68675.51019356176,35589.20982525935,811.7959684380905,36089.59323801811,84,1
24632.29526105024,5000.0,731.4985035404242,31293.664305886705,120,0
53409.916429471195,65696.5703353081,612.8490774498161,50438.14970705447,60,0
78285.78135625804,82471.36133970328,692.7636325552369,0.0,24,1
20000.0,98479.45039753789,626.4211681739297,13099.12138510954,84,0
66025.35279347129,59155.17903741523,580.73203207204,19830.91071328426,36,0
63023.73217934419,27005.60681274292,697.4691224485005,9916.557890585407,24,1
61238.62366762318,5000.0,617.5698114679797,6053.739130214135,12,0
91114.7669597473,81250.00199250052,657.5498008999404,0.0,12,1
70033.15544545565,5000.0,752.1363234899671,15330.070818736061,120,1
104342.15695069332,39781.877667687,741.1213103795377,33410.40580762747,36,1
30192.314532178916,43270.79516169062,594.9906708143924,31609.045134564094,12,0
64077.73701655044,47916.34586446942,698.6031602287086,8718.051706389473,60,1
62534.00359169842,51074.078001075206,537.2143753854244,23303.676177975296,36,0
27922.365187347597,54144.42669102725,695.0414161315705,40363.99722824137,60,0
88688.85006274038,5000.0,664.8495305801106,0.0,120,1
129740.19917558454,50439.6772961038,687.8979362363431,17617.46029441206,24,1
59489.81776548507,5000.0,620.2555245355767,24297.44436213409,48,0
75150.63264821301,71966.54219272984,850.0,20150.230100551857,48,1
62535.55427445982,33346.245325891636,559.8700292379685,32759.50091026091,84,0
38592.45990278473,5000.0,747.1551710968462,0.0,120,1
20000.0,25573.859678438726,546.8301680231668,4912.720088038803,36,0
38826.795507139046,32897.73982446038,700.4344174629321,30230.620140439933,120,0
20000.0,85720.98852665014,707.5789977251783,0.0,60,0
111123.06234177353,55899.13225250735,655.4975871562285,32176.51761549915,48,1
56546.709182302824,60333.34833051741,600.4675589456295,26747.272343478697,36,0
49622.42012858488,85436.64902661803,664.1134890745299,31128.79609558041,120,0
86674.61474363419,47115.67136226532,676.7010333430175,12960.655208604441,84,1
26347.466914323362,72625.6388309721,828.9936486306283,27647.576550701775,120,0
36994.078859863424,70515.83341795976,562.7659714699704,2415.6864477381932,48,0
62042.16807745863,11405.91519291763,594.4086503685999,13782.42586300521,120,0
90863.06974270442,94189.50732889489,678.4735557069337,20545.084104162997,84,1
75050.55135506365,7390.946597879163,624.3946209604749,6518.758631646353,48,0
67449.75427547647,77520.99948433545,639.99589622694,23271.603020513918,12,0
62343.53205708049,5000.0,757.035183536376,2836.891568101015,120,1
72007.07566580325,68037.1036445502,367.9733496570765,24029.762147525165,120,0
66049.58715387764,105857.44634450518,590.2050654982189,46127.754565809184,120,0
29100.83175669193,43610.64030349366,475.763077374875,1150.0154207396226,36,0
61382.37664899454,42309.33071440561,530.4183563095929,19661.598255861118,84,0
27789.340232467424,68313.19997950547,850.0,0.0,84,1
62432.476287024714,40118.106321123705,709.8168133952756,7505.689728643742,48,1
45580.561755352755,104548.36111228465,745.1564925058104,30529.23757609169,84,0
136181.44868348585,55765.76748376087,641.9470350213569,13540.570973147986,36,0
58803.168487448645,40394.91475337822,725.8713824831909,31136.152081526954,12,0
20000.0,33791.4341631295,473.3435492479751,25338.25038015136,36,0
55974.59367969226,22011.54589480938,753.8298411769601,19032.225929900116,120,1
75580.76236913665,31167.35039727531,568.01558814401,4558.811079148003,12,0
110200.9183845757,39479.79819024211,596.8684180674087,30282.323277463067,120,0
42316.428001838445,35370.8277950426,700.5151070454652,24562.005926772417,48,0
20000.0,30254.741775886883,681.6446758582215,0.0,84,1
84505.11034292943,112965.23691057318,658.4620048393549,5532.116100750214,84,1
20000.0,19097.147705315307,513.6903846419682,0.0,48,0
46915.336754775446,54398.97762938524,659.9813668821641,0.0,48,1
52271.38543467018,67775.63029282616,746.0561353483229,15299.356084694396,12,1
57910.99640099675,68903.23986751198,596.7512903900206,4162.16539478461,24,0
80674.93371223006,48241.78772652584,781.4937045340296,7525.001059194696,12,1
39490.97153140837,42778.92284458071,562.730806408599,40858.552363636656,12,0
51788.12243499718,63546.424737185196,650.6547891718374,35432.199860570996,120,0
59571.88941151834,57995.64949934602,803.5327733376613,9579.97718359097,84,1
64487.93872556364,42231.2349569746,581.860008730039,31903.06451603773,60,0
62934.81524123768,5000.0,755.3985483377073,38223.09279356262,48,0
73080.1732566774,35962.28833000257,847.4652362221809,29278.227373786336,48,1
85315.18528925211,15603.495088776268,667.104406892415,24483.91224562843,120,1
71779.02346952904,29985.213498010202,597.2983012616693,36474.84616577607,60,0
73607.56570527656,50996.69715550878,572.7261197049977,31542.76969936119,84,0
20000.0,60762.08431989849,780.4602703347325,1803.5860466388367,24,1
61506.83097497041,103413.58253877219,777.669419933965,17166.0161909155,36,1
74385.22644004825,33877.808632885586,794.9309122868675,11718.963784106802,48,1
81868.2358371135,73238.76905825452,646.7161649344052,37287.10225890618,48,0
39229.47677298618,59178.8007331351,753.7806941527105,11293.669238218617,12,1
40228.82175334065,88879.93011919368,645.116060887393,8717.225430352344,24,0
42776.97974149205,67286.86158786879,561.6944878391641,35400.23111707459,24,0
76092.4169967403,19745.55718141051,762.4176785112353,23895.065238976553,84,1
91016.43164772626,5000.0,813.3870278278205,51676.73525947461,24,1
47776.19678125195,59337.850990025145,547.939802721868,7066.377157903173,24,0
87238.86940881147,34146.47006298828,546.0569037099331,12217.461058010009,60,0
63704.394274937826,20590.587621482082,653.9981934230125,36829.51606141738,12,0
56271.42668512691,11972.668864007668,745.6128605741,813.4944310846768,120,1
53658.47310546093,54829.26492761467,536.6180806246047,39795.38536888831,84,0
82398.3409380647,95231.23097940095,672.7015736955906,1888.1692672314239,120,1
69767.3345036121,37739.82962881875,590.9573045940248,29153.353448165508,60,0
128274.76282942912,67708.10933225967,720.0829099825003,0.0,60,1
34433.26071008027,46932.00949347222,570.211317850411,20676.94759982469,36,0
75543.05106089928,11318.537326898215,727.180300027418,0.0,12,1
44123.969705654614,72044.34030531252,634.1785189182292,48894.128555172305,24,0
33921.39039034069,17159.23867917886,556.2859476318957,3925.542308067277,84,0
59673.98588895083,50648.79891780694,656.3689955426888,7567.14486528737,12,1
64120.57438221108,39754.387549840845,456.2026685511647,28031.38934454309,24,0
147545.20665180276,76792.32303697075,594.090542789506,10985.635566548923,36,0
54475.62552950394,18255.4702258794,683.7401070324662,30499.30035528802,48,0
26094.638115459493,61726.09723405879,472.8245220968105,9336.647320013188,60,0
68190.32152483157,24806.077779538973,392.88631468945886,8180.735650961671,36,0
20000.0,34666.84363013644,416.0632680186833,19586.619408791787,60,0
57241.29652187203,5000.0,782.712855550037,1746.0423955978658,84,1
60480.758468854816,112762.95714853726,642.324098723727,25945.495470012258,24,0
83838.01148835634,66516.70798478696,596.7534605992813,33159.47779804633,84,0
89208.66748283542,26979.575421855065,744.515473566683,28294.949599886564,24,1
44892.91143276848,16260.329350010186,609.5550317530889,29649.213070673817,120,0
55481.57956110201,35130.537413619786,676.8461899866732,0.0,36,1
37016.37508167987,71506.38604458355,652.5755350923263,13075.283812114138,48,1
26158.12335576918,5000.0,602.9000579247022,16594.022515344313,48,0
69296.84338141904,45752.46742116986,679.4145883889106,41816.79007693399,60,0
21792.433542102022,103119.2561738802,727.3261221420145,11280.389174900596,24,0
47561.192982844106,15981.609920965879,631.5093382983013,0.0,24,0
30144.781203022878,52411.55116290965,603.9444426845386,4940.45739504761,48,0
76490.4955887078,116099.29445773273,615.7487592000547,10082.10173918315,120,0
114042.90297799464,68964.54889072318,420.2087467214268,0.0,24,0
20952.360515900065,53777.71461456365,678.3059546508912,34530.537810588125,84,0
20000.0,65199.093647270085,529.0888711011448,0.0,24,0
56253.39343949798,37974.03994970893,712.9718724118924,26690.323223481326,36,0
60470.93387873275,88988.9385591032,640.9575899324706,3614.0491145519773,48,0
66559.77920271893,38020.09931299364,660.512109653044,42604.76550957616,120,0
46610.38454296965,5000.0,720.0329170606202,15857.69453332767,48,1
53980.821035237044,38260.906881786206,557.3476233659065,12813.325181218588,84,0
71025.31231621807,20997.964103698894,686.9248443350957,27923.81669984988,120,1
91212.92677934517,41564.179634077125,676.7621052562665,4890.492732188872,84,1
20000.0,42227.47822758107,631.5219167357207,28633.197108413016,12,0
48931.81682905613,85922.69599414722,557.1813799236462,12774.970627452614,84,0
66414.2638182319,70858.78179993157,709.5238364055164,11080.972300849086,48,1
32460.71686167792,57897.9646272619,720.3454544419316,18686.469345740796,48,0
111935.08895301899,49911.63766002215,661.3602025977884,3654.94346019992,84,1
40937.70359313789,18234.25973426017,542.9697584285356,17136.624731199976,12,0
58761.219389781516,5000.0,597.2550967074546,25092.275706839097,24,0
76680.66290526872,53394.8003417835,643.9667277579933,0.0,24,0
42261.45633594316,73839.23610720977,718.8494549982094,36369.612943064,60,0
20000.0,46749.983502662326,491.65105988868834,32239.671951918484,24,0
47140.364192504,33954.37031639899,593.6196535695624,0.0,48,0
90883.21667781122,63935.06495642637,609.7327440057798,0.0,60,0
49893.14619644584,47500.03398126959,641.677842059697,32628.59938401792,60,0
34606.97095623064,100572.32575921883,519.8674715975153,31467.78362774082,84,0
87770.16628508165,86981.85026204854,628.2467221626666,29345.521309870906,84,0
50076.753119308414,78785.24171069989,618.951643568741,0.0,24,0
44695.17559049348,72732.02342629712,546.2408128510343,47429.63335615224,60,0
64483.68268989929,11294.977566456291,638.2032415831316,8674.986997767084,12,0
83122.50628856363,69889.81106157799,595.8830903214498,23592.148115273743,120,0
131451.40595197637,61289.77872939726,699.5586142509708,23776.685327582556,60,1
84817.08322972269,68192.7418517349,561.4672438995661,43893.96729196035,36,0
94795.19899165034,64778.28460439158,658.9834122128456,21877.509499156156,12,1
44821.01403036434,63582.87763544197,569.1611162770732,26237.62033511796,48,0
29223.95682091571,131025.99408648784,590.0245761841187,18843.111838188757,24,0
61869.94048857369,47714.42990144243,679.7291627705406,2051.0091693245304,24,1
63215.09745778789,78090.12142487991,673.4717732842156,0.0,84,1
27644.617759062083,35870.3056920799,608.2977817421639,20488.698121909765,36,0
54741.164102879615,73719.24751663016,623.0589381667332,0.0,24,0
71979.52805157393,78179.59670697367,504.6393554890476,25252.658229708075,48,0
70811.8018505424,60932.78231406044,790.27643105807,22231.251307762337,60,1
75128.63560152818,100077.40827129499,718.7456397878028,21866.505440710403,24,1
68728.94190412329,23471.718909187475,715.1448050871106,4206.130708063018,48,1
44789.740221898326,35383.37174995334,490.4967783043785,35548.1611454205,84,0
44582.981200534705,56371.402580704686,590.4510007510713,27121.56645844422,12,0
24031.458060183722,76424.20560452667,616.5453971076378,2274.503254031257,120,0
113543.25117555284,55382.885638848,456.89385079659877,51028.21375883396,48,0
60403.51093857879,88572.77109531697,738.9950096076086,16838.130236227877,84,1
53254.408326154444,30149.30387101042,795.3884488548136,0.0,36,1
32136.237556426237,15782.645315343369,850.0,8624.720236072575,48,1
148069.73706983333,59243.850096095135,545.4116172482263,0.0,120,0
27800.159033313135,47684.59171658911,661.7323496834274,40391.40376530355,24,0
47134.5622318178,66285.9116107466,782.2818269150421,36206.72490243781,60,0
72475.10508858181,49177.931274004884,624.6381521053046,31092.193621045557,48,0
78006.38897232834,39799.40628129629,593.3012086157322,28267.128527792756,36,0
88737.96165647052,47751.872848288294,463.39823264555093,38725.132412245584,12,0
114228.25523307789,50865.46684379555,763.2622457771749,16370.086813670929,36,1
75184.72966382137,40850.56100455009,648.0739243926635,26339.93215218584,84,0
28319.076000999972,43906.03861029715,577.0658141036938,7821.627044240029,12,0
52291.64624634656,37892.199890392694,678.385728982886,17698.2717133829,48,1
69234.97117541655,75699.9535960822,665.3005373178665,26751.15759751085,60,1
122046.78124517472,55820.63013517398,666.8259102354591,0.0,36,1
20000.0,117702.574165063,628.2901937673324,10704.33836547925,60,0
96077.29515675682,54821.13653835386,812.2358158763366,22474.807096612745,84,1
65397.431086392506,33474.27589014015,636.6340266737578,18837.25901087939,48,0
85134.91605688442,130120.26124589195,811.9322076323305,13214.055113817043,60,1
56940.15850092204,62408.79133143006,706.4116926400197,28837.279082112167,60,0
34727.02109621021,79703.7436067845,685.1170142761731,9384.314401879185,36,1
82526.18338203996,67763.08949607474,638.6725246721845,1671.388100201948,48,0
79632.93081316864,68690.33087893247,747.3956693545921,37756.49159434333,60,0
89161.70897219166,66069.62154057423,661.2991767577995,35639.72788905796,12,1
59600.86093864094,16937.463056718043,556.7868784886468,11012.763535960623,24,0
42005.33930040452,61025.87142684236,553.4507809001965,18969.58145469955,12,0
20000.0,10254.160884492827,692.2484621934273,32689.845310355675,84,0
84581.1980441822,44769.114907623974,559.2621114833504,20660.514900961225,60,0
72716.68447331958,28231.476303101383,643.7768943027501,27953.114103070217,48,0
31026.521014081223,60724.10557546172,755.7184538551091,27133.50190590117,12,0
43842.78980110127,60023.78742014704,680.3970177894333,15212.446742677897,48,1
45997.235641456784,64434.3767229556,577.7865129671252,27738.860040221083,84,0
20000.0,58618.89718247262,790.998751161614,5525.845609630731,12,1
35469.52810184599,31795.239746408035,704.7875236994702,25914.114771178327,48,0
25985.089295809375,42169.89531944961,751.779298720409,18888.535153824894,60,0
47625.6296433619,77611.88483763454,423.24416567906974,14589.193521271112,36,0
37839.07505011311,82035.700318832,683.0852878262746,1298.961958049822,120,1
20000.0,15596.50704120352,734.2157836379894,21974.888914387862,12,0
120677.70691708443,5000.0,820.0288642297992,20577.95416484667,84,1
97576.22193087693,28193.318503858638,503.61814158489585,7405.453067663522,120,0
36629.41735440043,81356.22746096752,770.6114589194533,0.0,48,1
68172.6418996083,86446.52090549102,814.4380285701245,0.0,12,1
72523.95269463885,22258.643587964852,448.2711022721021,16188.905156606612,48,0
95732.5756432043,59219.28061209015,697.8591109869743,24597.46459132684,48,1
35441.84920019764,105032.93999420264,711.7620814340702,47749.57391451436,36,0
92763.20351947278,62459.344317210016,617.2992337348094,19322.67732424228,48,0
43562.84087379195,92645.0985569928,600.990553993371,0.0,12,0
20000.0,79961.79710249294,716.7853913287822,16896.227476305932,84,0
81724.09677943491,22694.03881316268,588.5018246589368,38770.47347778424,120,0
98722.75272367283,44300.55729508765,628.2750671581903,9758.065872481298,120,0
137637.26920592054,51042.63434875544,731.2434900823921,36779.05366101337,60,1
24008.242047293592,53124.0016406402,825.4043050326865,22635.870695524944,84,0
80967.59055242367,77489.86860315714,703.7984272542018,29703.223317812844,24,1
47705.962686194005,62260.54286826226,663.3484495414511,47882.83997306065,48,0
83500.76131572094,5000.0,598.360251533923,0.0,24,0
20000.0,10614.791807218222,548.9399959348943,33447.562745123585,60,0
22116.906729043076,5000.0,760.9578241500949,18579.483231780247,84,0
36723.755305005485,55260.95721966003,634.6550148873115,5762.291999695532,24,0
62368.92137004253,57214.629484032834,765.0703274666729,18490.480446153397,48,1
40767.562003849336,58496.748758321555,617.0448122004539,45364.56414727315,12,0
79771.6303174026,21232.151968561513,585.0711338638989,40024.1896963348,84,0
90806.83854773742,70224.32015359968,692.0798888827516,0.0,84,1
77987.32623736067,71487.87489405587,642.34640607316,8452.404409762503,36,0
108563.62918982604,12345.52798384527,529.4471395389262,34143.413533540515,84,0
72474.79888366029,6018.853956533836,831.7368329781848,19673.838833254515,120,1
23493.098689794984,49996.04941319187,587.3016226228362,19729.79990184153,48,0
100901.2954061502,103753.46820840077,742.7591521174213,0.0,48,1
41845.31293182008,100992.28226595928,734.1856629396482,8817.847365514584,36,1
87312.55499056709,66902.13081344157,524.0537235085643,0.0,36,0
107212.02649665318,28100.09985259771,549.7612355383516,0.0,120,0
73700.64032191198,76605.27978465756,619.8490660299872,1133.9302490370937,84,0
20000.0,36427.272055728754,563.4353455421683,6078.533638304903,36,0
32453.635004706255,26974.788899785686,822.6456371878688,8583.297966378668,36,1
99682.33400655407,5000.0,629.9824363201488,7368.054169093628,36,0
54926.319430715506,53071.465950429585,738.9749042814068,35306.84110126401,48,0
62387.206048264976,31103.979525878745,701.3637389000204,6392.836924694619,24,1
82764.73248490828,52892.911385855135,676.4022448996353,41392.77038278448,12,0
80889.68586240971,5000.0,654.0321210739588,12740.361836165615,120,1
68363.99437156382,55094.80017751062,773.7130707788697,26587.97989626378,48,1
53739.948863386024,5000.0,567.4907026664984,27067.146220983017,120,0
50619.94662802928,82638.20759805656,822.6335310456586,6532.348688108043,60,1
85736.96475874029,65656.73702405253,521.2776819495905,15078.641524884495,84,0
76607.0859320338,41640.05685726237,728.1511725622424,12455.842445894694,120,1
52280.99998146631,66881.59580246237,509.48361400602175,25586.610692162416,48,0
92463.36938979421,20657.77212009343,618.4294447773041,18067.332658732346,84,0
56128.97654610649,52171.26546844677,659.3309938060967,8774.025890795287,48,1
34450.1347699682,73843.22115381007,601.3304651170486,21785.87432988965,120,0
37230.879032899655,5000.0,631.8330430383108,25094.2412469494,24,0
30637.77491070702,36583.26920967428,511.30295520692067,47750.67017813881,84,0
51827.69950188939,49320.67609590877,551.2549531276449,21021.896841438516,120,0
97011.72835008579,44111.191467627,699.8264707195882,20150.125202128085,36,1
35847.14456908473,93713.05478682215,652.9671824977445,26425.979156900055,84,0
65654.2728305431,16282.966252313461,580.9471974178493,5758.964560057118,120,0
40299.319631177605,31365.22269664313,782.4277763129671,0.0,60,1
52190.72876185687,5000.0,528.0069100009785,15318.468624187672,24,0
20000.0,95308.59953819436,613.8409534135938,36081.48646966611,12,0
53383.85312530388,42611.295721736,599.4343721821529,38503.275697530364,120,0
54188.83860585114,36847.73335889879,711.5037627761044,0.0,60,1
76208.63832107086,48425.519530678575,654.8163691137195,29991.192207401997,60,1
66698.42739766111,69087.07485290972,639.1834753465403,0.0,24,0
24048.23625143864,60420.90210548374,465.5783296132761,26887.70832248879,60,0
92525.94732130627,129436.52640671263,736.5034480632092,25990.389693449837,48,1
66309.09120665985,63618.07665211324,628.2174185168263,0.0,48,0
65951.8055153246,36042.63712492757,661.566101761042,35000.69214697531,36,0
59724.52939844583,33159.29787428159,575.1436779906122,46157.53851936378,24,0
44467.27658333341,38217.231427495724,559.4171237182927,19062.795034962855,120,0
66534.07019246178,5000.0,799.9287758475687,22114.998124654452,48,1
74267.65307785747,51195.926224747585,472.67614217375876,42186.74304480359,120,0
20000.0,73504.04318626752,544.5800972217228,3105.0194886803,60,0
43837.17487961713,31599.09198130292,798.049215266908,3483.8381356566097,120,1
52351.59088789232,25778.598311476653,714.0746380998654,7409.247441211983,60,1
67685.11817082834,95478.35438882702,617.453746825758,20556.23156466489,48,0
95799.33017781377,7205.505301365047,774.6596314288653,20516.237663937205,24,1
36847.77556209653,5000.0,694.6860116396009,11700.645870796194,24,1
45061.14459546474,15412.941690578518,673.2660091974419,15492.793828136924,12,1
44623.9766806035,5000.0,672.5562017102418,11906.476475738702,24,1
35954.172296863755,61586.78192313745,696.5238217214494,12622.999829290828,84,1
49584.405146632125,39178.864986512795,700.5692501297453,8472.178095821202,84,1
83124.06659963913,43409.3886492848,850.0,8593.403922887224,84,1
28384.935139069632,84588.0253092432,630.5107188327328,0.0,48,0
72834.43185458709,29259.954165116706,633.5952811851796,16644.873584330242,12,0
20000.0,73252.68235236921,526.3106812429286,0.0,60,0
43159.86010673382,95339.68397609609,644.8102613178982,31258.386780611323,48,0
50115.32099346042,36330.12505959018,836.2886899544819,11601.232337822601,36,1
110245.79018742195,72110.68566668942,748.4485002434657,18208.85631925509,36,1
51755.93085741936,42745.462624130596,595.6332256124672,14401.855508720653,24,0
20000.0,77722.94386522367,653.0041364521285,16338.29336977659,12,0
20000.0,5000.0,520.3561624415006,38950.622233950766,12,0
61020.88759040043,5000.0,553.0880655701694,0.0,60,0
78413.12567369726,38261.968552773775,664.9441152613717,0.0,120,1
71263.67572881759,23332.25572820688,600.5545397179548,21790.58489995946,24,0
65027.10317402971,34498.72671710344,545.5400210621582,12561.804143910216,12,0
94867.78792517,43414.2025265858,698.9840764737892,25394.358820159192,120,1
43812.26337788605,71600.40595508755,641.7749913346676,30748.658596119727,48,0
86847.31668080475,37770.18264302195,493.24496283089604,3404.8511515222235,60,0
20000.0,25284.1606813074,442.4853033832212,29050.832648972206,12,0
32851.56501185801,39454.598697233036,592.9988501425746,4670.8476962074055,36,0
20000.0,26925.64160580147,491.17348565584723,21118.627864071863,36,0
51754.64097990623,21979.83493811857,463.1088593529346,1446.294146092925,12,0
58612.163482009724,5000.0,762.8969201402085,21982.15635786992,84,1
63423.044766795596,52084.34348663236,640.2289110134707,19686.840786171488,84,0
61856.50058661406,32938.82880208839,623.4553621774497,3456.057670907823,36,0
32173.400075648162,78988.36217704015,631.1594183849251,0.0,48,0
54292.77466760353,6578.117238231782,536.216784920703,31259.578761454828,60,0
20000.0,33737.493348563636,691.0976165014168,13204.993209824275,48,0
100896.86925396751,104387.21661976248,636.9299673267459,35180.46443348519,36,0
50891.21781305997,21811.714487064517,574.2591344020589,11849.094052629911,12,0
45333.41642868926,42904.00243711628,589.2371315475,39532.69603428815,12,0
107668.20985332248,13524.68051523895,527.2541286787705,5774.156675182541,60,0
22732.603993523124,9547.17461657057,609.3757127098165,42091.19836266812,36,0
26232.386579040925,96419.32949263035,626.0372119217486,22615.577945870933,36,0
27113.39025394305,55131.18477911442,606.7716670870036,25996.95111153067,36,0
57963.858549015546,54010.3651471287,655.5154557341586,4939.630798333594,120,1
72948.94888912792,5000.0,642.1488295238244,30938.227743961805,24,0
82190.26404353502,60762.241643249086,673.0768538664607,31458.92198616759,12,1
137159.85952484905,84722.65837981476,744.3097036921595,15133.477137121794,36,1
20000.0,84484.31182485589,709.302347721308,0.0,60,0
78262.06767373251,70049.99688818483,745.4589840510336,3300.0715112994876,84,1
43286.082822833065,16115.432672137882,565.2265770173772,3297.7900791206193,120,0
42407.5455333368,59393.70251578975,599.1385105911343,26740.292263120213,24,0
41406.83615238367,70027.54881429824,715.3596683945967,13024.514907197856,36,1
32736.9098757608,5000.0,717.1477671432086,13315.854255916243,12,0
110535.74503810355,16361.612255546454,582.1379382463118,11505.31595207874,84,0
85268.91981041708,76644.71965230325,711.1583925781742,42039.35416732937,24,0
60695.87935672124,76281.37330015785,555.6467883354059,20680.279412447715,120,0
100530.47257461,5000.0,698.1055724141794,22966.105033749456,48,1
20000.0,73850.64377807517,647.370379913436,10709.157328430168,60,0
20078.846060072217,52859.10197460854,511.55643960936635,19555.420144892054,12,0
20000.0,73430.26863821455,606.5926178240593,5364.659859421785,48,0
39017.56379630137,30964.36029698176,850.0,25155.87016336894,12,0
64850.95580114258,69355.50489442705,670.2780362804995,2801.696330404542,60,1
63085.75733797002,75314.86323456874,850.0,31163.297683987374,36,1
64480.25733179641,39459.95193632865,505.60734701249635,8975.715908423592,48,0
20000.0,50532.57638519858,725.0741792663842,34225.892194823056,48,0
84094.64227842065,30544.351114860394,396.56638081928844,48609.413865229646,24,0
67188.82554716994,99549.16846057639,649.9764515085217,20016.516672877384,36,0
81991.62844397995,46391.84182022702,713.1217377651321,39674.22683214334,60,0
20000.0,22339.270244684543,733.7890094996276,31271.734234781285,84,0
69344.7257639337,28525.222583757495,570.0730275419587,0.0,24,0
24367.042802474192,53803.118034263396,753.9090421976737,21663.916662777614,48,0
48080.30242345914,72599.93515334635,596.6285239955305,27517.98058533834,12,0
76030.9469590915,9925.19464548435,633.5902748887603,28965.729731394436,120,0
62732.808187677394,105429.80008827346,606.6677780643366,22673.102074624883,120,0
34453.80060662044,59260.25882166849,536.3610649267669,22479.670944908317,60,0
60188.19468553255,63993.67918908237,806.9719587420859,20076.31037172851,24,1
20000.0,47084.31368529691,654.8017817158077,21997.64128990528,84,0
94508.02187694889,50577.769020533764,758.7318378658628,1644.8154455143158,36,1
53841.479415112466,45551.50586217791,754.4711241764601,16456.838285319827,84,1
93556.49832765978,80533.87907107882,553.2059785727017,0.0,12,0
44204.04938711871,49762.142376398886,771.6127247671601,12535.584758690362,24,1
44292.72034780251,73011.5065547813,700.3414243549323,11137.916733486672,120,1
37074.39640086461,36984.574299422835,545.9098135527111,10180.055394941892,120,0
86285.21795079226,55869.21584936947,694.8850831341505,4219.877633164286,60,1
38717.065280145725,25882.389672817364,547.7032115131932,24039.159106953306,120,0
79337.8629724553,86495.84697648611,810.645836797864,15228.945414322085,12,1
48526.42806992129,24987.582778426528,731.3786744922096,13693.606163705,24,1
20000.0,40250.61667216021,642.8851437808964,0.0,24,0
42890.57796640602,40551.187626357656,776.4803618217184,15532.082117045155,84,1
24626.753569114553,39381.45836978695,491.8012355296462,37182.99199873947,60,0
61017.08171047013,71674.87308328811,575.0658699879958,37412.09464790512,36,0
24287.767929765294,40500.26705790069,624.7580278259628,25602.688695776684,12,0
87779.2530214385,91817.73591623218,850.0,15572.690373202411,84,1
57267.724189409186,25445.747416094953,542.9517099126595,28384.742453367886,24,0
54672.120157237834,55081.324098281206,479.2694058259326,9989.696177349628,84,0
79676.76413362748,26726.420320622005,505.56144855017294,15511.216161749291,84,0
88917.20802227588,62629.183475944,740.6215869205602,8862.163361043662,84,1
59397.03744691045,49521.5081906969,590.5807729461143,33625.49640746135,60,0
36863.991013521285,45348.138659045646,634.0913335631386,31700.08941487455,24,0
20000.0,85654.2489951057,726.2832641674485,19479.766114310096,60,0
39418.5072889446,30369.743868346897,634.1915372042089,45968.78463935846,60,0
41483.63260056115,67595.45472854,670.4146604508055,26187.7187115642,24,0
63211.7235897689,26931.20261975623,703.5215147609695,25343.413195044675,84,0
49645.593565859184,53380.55600481121,606.9323608039784,23736.80369810132,84,0
80637.98916154285,14132.74015329664,633.3682940070316,1065.6977340013436,60,0
41610.50186187931,30124.485610797787,674.1955402321012,6585.802528889442,120,1
58288.764994411744,47535.70863281405,736.817927305322,19180.430694706843,12,1
95519.62329590667,104439.47501969233,570.763073581935,19304.24781843049,84,0
70254.75641864899,53024.11611379322,347.94240781702206,28846.440503156544,60,0
58198.87374934307,99640.0494760012,717.9583149385646,9981.993364184294,36,1
